field_id,date,NDVI,EVI,TCG,previous_ndvi,previous_evi,ndvi_change,evi_change,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,stress_class
0000000000000000000e,2019-03-22,0.1315154127152736,0.0969444680778687,-0.022317492537511,0.1270513966770763,0.0940030592384288,0.004464016038197294,0.002941408839439899,0.1202311815364219,0.1508682644371257,0.1760577288819634,0.1919426022656698,0.2081061240904757,0.2184121330757806,0.2325996058932574,0.2280256643320402,0.2244336539258712,0.2677869700153312,0.2495194872097971,Moderate Stress
0000000000000000000e,2019-04-01,0.1579796374319023,0.116399517599085,-0.0127323652558916,0.1315154127152736,0.0969444680778687,0.02646422471662871,0.019455049521216294,0.1177609462611808,0.1470908450404014,0.1705802390180933,0.193913686779592,0.218175383279869,0.2286609571192584,0.2343867929096776,0.2408576806539295,0.2407001257456772,0.266828839737705,0.2379443643623141,Stable
0000000000000000000f,2019-02-10,0.1796938345515915,0.071507948399189,-0.0053598902580813,0.0554239708144076,0.0647586299331056,0.12426986373718389,0.006749318466083398,0.0495396614383527,0.0657183473151523,0.0824817198835074,0.0913280498143889,0.0969665076656114,0.1040649268144982,0.11785185896479,0.1197510568840257,0.1208392143222401,0.1889215435486789,0.1759606312935043,High Stress
0000000000000000000f,2019-02-20,0.1661501754880846,0.0779496046884423,-0.009452266153177,0.1796938345515915,0.071507948399189,-0.01354365906350688,0.006441656289253292,0.0622048491060738,0.0794499129436472,0.0998123516799377,0.111389043998622,0.1176799665055043,0.1260638130869108,0.1394493604640835,0.1427769106499681,0.1442287428432147,0.2212715098866271,0.2095680817150745,Stable
0000000000000000000f,2019-03-02,0.2038243265015175,0.0948900236431075,0.0020205323529426,0.1661501754880846,0.0779496046884423,0.03767415101343288,0.016940418954665207,0.0551449133339886,0.0712393368503735,0.0991996048883798,0.1144457329892646,0.1221079493400898,0.1324385700134739,0.1496558144483511,0.1518097402699723,0.1527710287143507,0.2438314803707279,0.2221367881102777,High Stress
0000000000000000000f,2019-03-12,0.189381629742977,0.0971747534125823,-0.0087238943279952,0.2038243265015175,0.0948900236431075,-0.014442696758540485,0.0022847297694748026,0.0714853536146074,0.0823026416462879,0.102797634870738,0.1141542870250188,0.1220269139270873,0.1336047852456361,0.1506746888073481,0.1511111850132011,0.1524204157435465,0.2401209738311219,0.2319289801397421,High Stress
0000000000000000000f,2019-03-22,0.1712884418336495,0.0935576621470852,-0.0144151693286742,0.189381629742977,0.0971747534125823,-0.018093187909327513,-0.0036170912654970994,0.0779925404039011,0.0883323210522147,0.1103603308385373,0.1215926588832237,0.1288708115833135,0.1402834534286754,0.15671646781472,0.1573468125876869,0.159385159972385,0.2322696881182226,0.227585991342702,High Stress
0000000000000000000f,2019-04-01,0.1599073068989979,0.0935946342872165,-0.0187350653352875,0.1712884418336495,0.0935576621470852,-0.011381134934651593,3.6972140131291686e-05,0.0915181455449191,0.1000184579968235,0.1125960604830918,0.1266857648598083,0.1405667694834492,0.1483589713154497,0.1554426762171229,0.1634077087959389,0.1677495033984563,0.2366009445999772,0.2198366308712993,Stable
00000000000000000010,2019-02-10,0.1375875854896356,0.0667052667619325,-0.0078157882259323,0.1614035855799901,0.0601992257312465,-0.023816000090354505,0.0065060410306859995,0.0611568921150872,0.0884083485503659,0.1081844109727199,0.1208122521849904,0.1272338633757979,0.1340062724389457,0.1433728804903959,0.1432531009757537,0.139808864391108,0.1863221868697322,0.1639951013672004,High Stress
00000000000000000010,2019-02-20,0.113072317127653,0.073008593942845,-0.0242673427978843,0.1375875854896356,0.0667052667619325,-0.02451526836198259,0.006303327180912491,0.1018200564491816,0.1336524982825954,0.1585448117213395,0.1751670391249521,0.1810565303441043,0.1873510789129674,0.1989523930899484,0.198547923363725,0.1948308067796571,0.2485062384011914,0.2306410546398117,Moderate Stress
00000000000000000010,2019-03-02,0.1399145094997857,0.0880504772142865,-0.0111076630398831,0.113072317127653,0.073008593942845,0.0268421923721327,0.0150418832714415,0.091658388513592,0.1257211787113308,0.1646528509455972,0.1841656732410073,0.1901271340282135,0.2014045621286646,0.2181336546285764,0.2154396318028552,0.2120444758064225,0.2832425334080605,0.2588466714632839,High Stress
